,有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
7077,052471　光寶科群益33購02,TW23Z0524710,2023/07/21,上市,,RWSCCA,
7078,052472　仁寶群益33購02,TW23Z0524728,2023/07/21,上市,,RWSCCA,
7079,052473　台亞群益33購01,TW23Z0524736,2023/07/21,上市,,RWSCCA,
7080,052477　微星群益33購02,TW23Z0524777,2023/07/21,上市,,RWSCCA,
7081,052478　建準群益33購01,TW23Z0524785,2023/07/21,上市,,RWSCCA,
7082,05247T　力積電元大36售01,TW23Z05247T2,2023/12/22,上市,,RWSCPE,
7083,052481　欣興群益33購03,TW23Z0524819,2023/07/21,上市,,RWSCCA,
7084,052482　景碩群益33購02,TW23Z0524827,2023/07/21,上市,,RWSCCA,
7085,052484　神達群益32購03,TW23Z0524843,2023/07/21,上市,,RWSCCA,
7086,052485　和碩群益33購01,TW23Z0524850,2023/07/21,上市,,RWSCCA,
7087,052486　聯茂群益33購01,TW23Z0524868,2023/07/21,上市,,RWSCCA,
7088,052489　致新群益33購01,TW23Z0524892,2023/07/21,上市,,RWSCCA,
7089,05248T　臺股指元大38售13,TW23Z05248T0,2023/12/22,上市,,RWICPE,
7090,052496　奇鋐兆豐33購01,TW23Z0524967,2023/07/24,上市,,RWSCCA,
7091,052497　大亞統一34購03,TW23Z0524975,2023/07/24,上市,,RWSCCA,
7092,052498　仁寶統一37購01,TW23Z0524983,2023/07/24,上市,,RWSCCA,
7093,052499　華泰統一35購03,TW23Z0524991,2023/07/24,上市,,RWSCCA,
7094,05249T　臺股指元大38售14,TW23Z05249T8,2023/12/22,上市,,RWICPE,
7095,052500　台光電統一35購04,TW23Z0525006,2023/07/24,上市,,RWSCCA,
7096,052501　雄獅統一35購02,TW23Z0525014,2023/07/24,上市,,RWSCCA,
7097,052502　欣興統一35購02,TW23Z0525022,2023/07/24,上市,,RWSCCA,
7098,052503　欣興統一37購01,TW23Z0525030,2023/07/24,上市,,RWSCCA,
7099,052504　和碩統一34購01,TW23Z0525048,2023/07/24,上市,,RWSCCA,
7100,052505　和碩統一37購02,TW23Z0525055,2023/07/24,上市,,RWSCCA,
7101,052506　和碩統一37購03,TW23Z0525063,2023/07/24,上市,,RWSCCA,
7102,052507　康舒統一34購03,TW23Z0525071,2023/07/24,上市,,RWSCCA,
7103,052508　啟碁統一34購01,TW23Z0525089,2023/07/24,上市,,RWSCCA,
7104,05250T　臺股指元大38售15,TW23Z05250T6,2023/12/22,上市,,RWICPE,
7105,052513　康舒永豐34購01,TW23Z0525139,2023/07/24,上市,,RWSCCA,
7106,052514　晶碩永豐33購01,TW23Z0525147,2023/07/24,上市,,RWSCCA,
7107,052516　中興電凱基35購01,TW23Z0525162,2023/07/24,上市,,RWSCCA,
7108,052517　中砂凱基35購01,TW23Z0525170,2023/07/24,上市,,RWSCCA,
7109,052518　光寶科凱基32購10,TW23Z0525188,2023/07/24,上市,,RWSCCA,
7110,052519　仁寶凱基35購02,TW23Z0525196,2023/07/24,上市,,RWSCCA,
7111,05251T　臺股指元大38售16,TW23Z05251T4,2023/12/22,上市,,RWICPE,
7112,052520　華泰凱基33購03,TW23Z0525204,2023/07/24,上市,,RWSCCA,
7113,052521　宏碁凱基32購02,TW23Z0525212,2023/07/24,上市,,RWSCCA,
7114,052523　聯發科凱基33購01,TW23Z0525238,2023/07/24,上市,,RWSCCA,
7115,052524　強茂凱基32購01,TW23Z0525246,2023/07/24,上市,,RWSCCA,
7116,052526　華航凱基37購03,TW23Z0525261,2023/07/24,上市,,RWSCCA,
7117,052527　欣興凱基33購02,TW23Z0525279,2023/07/24,上市,,RWSCCA,
7118,052528　欣興凱基37購02,TW23Z0525287,2023/07/24,上市,,RWSCCA,
7119,05252T　臺股指元大38售17,TW23Z05252T2,2023/12/22,上市,,RWICPE,
7120,052530　台耀凱基37購01,TW23Z0525303,2023/07/24,上市,,RWSCCA,
7121,052531　中磊凱基35購01,TW23Z0525311,2023/07/24,上市,,RWSCCA,
7122,052532　瀚宇博凱基35購01,TW23Z0525329,2023/07/24,上市,,RWSCCA,
7123,052533　精成科凱基33購01,TW23Z0525337,2023/07/24,上市,,RWSCCA,
7124,052534　康舒凱基32購01,TW23Z0525345,2023/07/24,上市,,RWSCCA,
7125,052537　明基材凱基35購01,TW23Z0525378,2023/07/24,上市,,RWSCCA,
7126,052538　中砂群益33購03,TW23Z0525386,2023/07/24,上市,,RWSCCA,
7127,05253T　宏碁凱基36售06,TW23Z05253T0,2023/12/25,上市,,RWSCPE,
7128,052541　義隆群益33購03,TW23Z0525410,2023/07/24,上市,,RWSCCA,
7129,052545　中興電國票32購01,TW23Z0525451,2023/07/24,上市,,RWSCCA,
7130,052546　台亞國票32購02,TW23Z0525469,2023/07/24,上市,,RWSCCA,
7131,052548　玉晶光國票32購02,TW23Z0525485,2023/07/24,上市,,RWSCCA,
7132,05254T　仲琦凱基36售03,TW23Z05254T8,2023/12/25,上市,,RWSCPE,
7133,052552　宏碁富邦33購01,TW23Z0525527,2023/07/24,上市,,RWSCCA,
