date,stock_id,buy,name,sell
2019-08-14,0050,50000,Investment_Trust,0
2019-08-14,0050,97000,Dealer_self,40000
2019-08-14,0050,534000,Dealer_Hedging,1574000
2019-08-15,0050,401211,Foreign_Investor,10459000
2019-08-15,0050,0,Foreign_Dealer_Self,0
2019-08-15,0050,25000,Investment_Trust,20000
2019-08-15,0050,80000,Dealer_self,82000
2019-08-15,0050,762000,Dealer_Hedging,3159000
2019-08-16,0050,1578001,Foreign_Investor,68000
2019-08-16,0050,0,Foreign_Dealer_Self,0
2019-08-16,0050,0,Investment_Trust,0
2019-08-16,0050,0,Dealer_self,15000
2019-08-16,0050,1132000,Dealer_Hedging,2446000
2019-08-19,0050,2573000,Foreign_Investor,189000
2019-08-19,0050,0,Foreign_Dealer_Self,0
2019-08-19,0050,0,Investment_Trust,0
2019-08-19,0050,8000,Dealer_self,0
2019-08-19,0050,510000,Dealer_Hedging,778000
2019-08-20,0050,1000,Foreign_Investor,425000
2019-08-20,0050,0,Foreign_Dealer_Self,0
2019-08-20,0050,75000,Investment_Trust,0
2019-08-20,0050,0,Dealer_self,41000
2019-08-20,0050,1569000,Dealer_Hedging,286000
2019-08-21,0050,4236000,Foreign_Investor,1000
2019-08-21,0050,0,Foreign_Dealer_Self,0
2019-08-21,0050,207000,Investment_Trust,0
2019-08-21,0050,0,Dealer_self,153000
2019-08-21,0050,571000,Dealer_Hedging,1253000
2019-08-22,0050,5137000,Foreign_Investor,68000
2019-08-22,0050,0,Foreign_Dealer_Self,0
2019-08-22,0050,0,Investment_Trust,0
2019-08-22,0050,184000,Dealer_self,0
2019-08-22,0050,1789000,Dealer_Hedging,1490000
2019-08-23,0050,1473000,Foreign_Investor,15000
2019-08-23,0050,0,Foreign_Dealer_Self,0
2019-08-23,0050,163000,Investment_Trust,0
2019-08-23,0050,8000,Dealer_self,8000
2019-08-23,0050,671000,Dealer_Hedging,290000
2019-08-24,0050,997000,Dealer_Hedging,107000
2019-08-24,0050,2000,Dealer_self,0
2019-08-24,0050,0,Foreign_Dealer_Self,0
2019-08-24,0050,1543000,Foreign_Investor,2804000
2019-08-24,0050,0,Investment_Trust,0
2019-08-26,0050,877000,Foreign_Investor,6748000
2019-08-26,0050,0,Foreign_Dealer_Self,0
2019-08-26,0050,330000,Investment_Trust,0
2019-08-26,0050,345000,Dealer_self,0
2019-08-26,0050,2073000,Dealer_Hedging,3752000
2019-08-27,0050,109000,Foreign_Investor,1133000
2019-08-27,0050,0,Foreign_Dealer_Self,0
2019-08-27,0050,25000,Investment_Trust,0
2019-08-27,0050,0,Dealer_self,0
2019-08-27,0050,356000,Dealer_Hedging,419000
2019-08-28,0050,1339012,Foreign_Investor,1346000
2019-08-28,0050,0,Foreign_Dealer_Self,0
2019-08-28,0050,0,Investment_Trust,0
2019-08-28,0050,197000,Dealer_self,0
2019-08-28,0050,928000,Dealer_Hedging,291000
2019-08-29,0050,180000,Foreign_Investor,1000
2019-08-29,0050,0,Foreign_Dealer_Self,0
2019-08-29,0050,80000,Investment_Trust,0
2019-08-29,0050,0,Dealer_self,2140000
2019-08-29,0050,2123000,Dealer_Hedging,88000
2019-08-30,0050,15902000,Foreign_Investor,2103000
2019-08-30,0050,0,Foreign_Dealer_Self,0
2019-08-30,0050,300000,Investment_Trust,0
2019-08-30,0050,17000,Dealer_self,0
2019-08-30,0050,1724000,Dealer_Hedging,2488000
2019-09-02,0050,5131000,Foreign_Investor,2521000
2019-09-02,0050,0,Foreign_Dealer_Self,0
2019-09-02,0050,30000,Investment_Trust,0
2019-09-02,0050,13000,Dealer_self,40000
2019-09-02,0050,356000,Dealer_Hedging,290000
2019-09-03,0050,3084011,Foreign_Investor,207125
2019-09-03,0050,0,Foreign_Dealer_Self,0
2019-09-03,0050,35000,Investment_Trust,0
2019-09-03,0050,185000,Dealer_self,0
2019-09-03,0050,351000,Dealer_Hedging,496000
2019-09-04,0050,9262001,Foreign_Investor,109000
2019-09-04,0050,0,Foreign_Dealer_Self,0
2019-09-04,0050,0,Investment_Trust,0
2019-09-04,0050,0,Dealer_self,170000
2019-09-04,0050,780000,Dealer_Hedging,280000
2019-09-05,0050,22838011,Foreign_Investor,1856000
2019-09-05,0050,0,Foreign_Dealer_Self,0
2019-09-05,0050,0,Investment_Trust,0
2019-09-05,0050,150000,Dealer_self,160000
2019-09-05,0050,583000,Dealer_Hedging,4062000
2019-09-06,0050,12526000,Foreign_Investor,687000
2019-09-06,0050,0,Foreign_Dealer_Self,0
2019-09-06,0050,0,Investment_Trust,90000
2019-09-06,0050,491000,Dealer_self,151000
2019-09-06,0050,368000,Dealer_Hedging,2662000
2019-09-09,0050,11050000,Foreign_Investor,149000
2019-09-09,0050,0,Foreign_Dealer_Self,0
2019-09-09,0050,0,Investment_Trust,80000
2019-09-09,0050,250000,Dealer_self,0
2019-09-09,0050,420000,Dealer_Hedging,2769000
2019-09-10,0050,2826000,Foreign_Investor,102219
2019-09-10,0050,0,Foreign_Dealer_Self,0
2019-09-10,0050,500000,Investment_Trust,90000
2019-09-10,0050,106000,Dealer_self,0
2019-09-10,0050,533000,Dealer_Hedging,750000
2019-09-11,0050,2439000,Foreign_Investor,1184000
2019-09-11,0050,0,Foreign_Dealer_Self,0
2019-09-11,0050,250000,Investment_Trust,48000
2019-09-11,0050,0,Dealer_self,0
2019-09-11,0050,949434,Dealer_Hedging,634000
2019-09-12,0050,7889000,Foreign_Investor,963000
2019-09-12,0050,0,Foreign_Dealer_Self,0
2019-09-12,0050,0,Investment_Trust,0
2019-09-12,0050,118000,Dealer_self,0
2019-09-12,0050,585000,Dealer_Hedging,1758000
2019-09-16,0050,9025069,Foreign_Investor,1195000
2019-09-16,0050,0,Foreign_Dealer_Self,0
2019-09-16,0050,0,Investment_Trust,0
2019-09-16,0050,0,Dealer_self,0
2019-09-16,0050,427000,Dealer_Hedging,1765000
2019-09-17,0050,4172001,Foreign_Investor,466000
2019-09-17,0050,0,Foreign_Dealer_Self,0
2019-09-17,0050,0,Investment_Trust,0
2019-09-17,0050,0,Dealer_self,61000
2019-09-17,0050,141000,Dealer_Hedging,1694000
2019-09-18,0050,15925000,Foreign_Investor,2939000
2019-09-18,0050,0,Foreign_Dealer_Self,0
2019-09-18,0050,0,Investment_Trust,20000
2019-09-18,0050,40000,Dealer_self,0
2019-09-18,0050,223000,Dealer_Hedging,6389000
2019-09-19,0050,4950500,Foreign_Investor,2393000
2019-09-19,0050,0,Foreign_Dealer_Self,0
2019-09-19,0050,0,Investment_Trust,0
2019-09-19,0050,765000,Dealer_self,5000
2019-09-19,0050,658000,Dealer_Hedging,2286000
2019-09-20,0050,7197000,Foreign_Investor,1579000
2019-09-20,0050,0,Foreign_Dealer_Self,0
2019-09-20,0050,0,Investment_Trust,445000
2019-09-20,0050,200000,Dealer_self,241000
2019-09-20,0050,454000,Dealer_Hedging,1754000
2019-09-23,0050,2588000,Foreign_Investor,1782000
2019-09-23,0050,0,Foreign_Dealer_Self,0
2019-09-23,0050,0,Investment_Trust,45000
2019-09-23,0050,10000,Dealer_self,220000
2019-09-23,0050,815000,Dealer_Hedging,1218000
2019-09-24,0050,2257000,Foreign_Investor,1854000
2019-09-24,0050,0,Foreign_Dealer_Self,0
2019-09-24,0050,0,Investment_Trust,600000
2019-09-24,0050,19000,Dealer_self,0
2019-09-24,0050,1751000,Dealer_Hedging,513000
2019-09-25,0050,609011,Foreign_Investor,703000
2019-09-25,0050,0,Foreign_Dealer_Self,0
2019-09-25,0050,0,Investment_Trust,0
2019-09-25,0050,149000,Dealer_self,9000
2019-09-25,0050,1610000,Dealer_Hedging,418000
2019-09-26,0050,2053000,Foreign_Investor,2061000
2019-09-26,0050,0,Foreign_Dealer_Self,0
2019-09-26,0050,0,Investment_Trust,0
2019-09-26,0050,27000,Dealer_self,0
2019-09-26,0050,1239000,Dealer_Hedging,1455000
2019-09-27,0050,5060000,Foreign_Investor,3836000
2019-09-27,0050,0,Foreign_Dealer_Self,0
2019-09-27,0050,0,Investment_Trust,0
2019-09-27,0050,3000,Dealer_self,122000
2019-09-27,0050,2196000,Dealer_Hedging,2439000
2019-10-01,0050,7150000,Foreign_Investor,1782000
2019-10-01,0050,0,Foreign_Dealer_Self,0
2019-10-01,0050,0,Investment_Trust,0
2019-10-01,0050,271000,Dealer_self,3000
