date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2020-05-20,0050,18,0,257875,51,1836,1869, ,0,12,0,257875,23,972,961
2020-05-21,0050,42,1,256625,109,1768,1836, ,0,15,0,256625,4,961,972
2020-05-22,0050,141,0,256625,65,1844,1768, ,0,4,0,256625,21,978,961
2020-05-25,0050,45,1,257625,24,1864,1844, ,2,1,0,257625,8,985,978
2020-05-26,0050,19,0,257625,253,1630,1864, ,0,6,0,257625,0,979,985
2020-05-27,0050,14,1,257625,41,1602,1630, ,0,3,0,257625,0,976,979
2020-05-28,0050,68,0,257625,253,1417,1602, ,0,10,0,257625,0,966,976
2020-05-29,0050,55,0,257625,36,1436,1417, ,6,0,0,257625,0,966,966
2020-06-01,0050,207,0,257625,129,1514,1436, ,3,9,0,257625,0,957,966
2020-06-02,0050,217,10,256625,81,1640,1514, ,0,7,0,256625,1,951,957
2020-06-03,0050,247,0,256625,507,1380,1640, ,1,13,0,256625,5,943,951
2020-06-04,0050,300,0,255875,78,1602,1380, ,2,30,0,255875,15,928,943
2020-06-05,0050,189,7,255875,73,1711,1602, ,0,10,0,255875,0,918,928
2020-06-08,0050,57,0,268250,79,1689,1711, ,3,19,0,268250,1,900,918
2020-06-09,0050,97,0,284625,531,1255,1689, ,4,24,0,284625,1,877,900
2020-06-10,0050,30,0,284625,95,1190,1255, ,0,29,0,284625,17,865,877
2020-06-11,0050,149,0,296375,80,1259,1190, ,0,13,0,296375,4,856,865
2020-06-12,0050,112,0,325375,48,1323,1259, ,1,11,0,325375,2,847,856
2020-06-15,0050,39,8,346000,39,1315,1323, ,1,12,0,346000,0,835,847
2020-06-16,0050,29,0,358250,62,1282,1315, ,1,4,0,358250,36,867,835
2020-06-17,0050,18,5,366750,11,1284,1282, ,0,7,0,366750,0,860,867
2020-06-18,0050,14,0,366750,26,1272,1284, ,3,5,0,366750,3,858,860
2020-06-19,0050,11,0,366750,22,1261,1272, ,1,5,1,366750,0,852,858
2020-06-22,0050,30,0,328500,73,1218,1261, ,0,4,0,328500,0,848,852
2020-06-23,0050,19,0,328500,84,1153,1218, ,1,20,0,328500,25,853,848
2020-06-24,0050,34,0,328500,142,1045,1153, ,1,25,0,328500,1,829,853
2020-06-29,0050,145,2,328500,23,1165,1045, ,0,8,0,328500,54,875,829
2020-06-30,0050,6,0,332750,84,1087,1165, ,0,57,0,332750,0,818,875
2020-07-01,0050,32,0,332750,125,994,1087, ,0,6,0,332750,3,815,818
2020-07-02,0050,54,0,332750,49,999,994, ,0,15,0,332750,27,827,815
2020-07-03,0050,69,0,332750,53,1015,999, ,0,5,0,332750,8,830,827
2020-07-06,0050,96,0,332750,192,919,1015, ,0,22,0,332750,1,809,830
2020-07-07,0050,62,0,332750,131,850,919, ,0,119,0,332750,8,698,809
2020-07-08,0050,131,0,332750,67,914,850, ,0,68,2,332750,4,632,698
2020-07-09,0050,42,0,331500,146,810,914, ,1,24,0,331500,0,608,632
2020-07-10,0050,19,1,331375,115,713,810, ,1,33,0,331375,42,617,608
2020-07-13,0050,36,0,328875,23,726,713, ,0,58,0,328875,3,562,617
2020-07-14,0050,51,4,328500,54,719,726,X ,3,66,51,328500,1,446,562
2020-07-15,0050,122,0,299000,41,800,719,X ,0,442,1,299000,0,3,446
2020-07-16,0050,55,0,294625,123,732,800,X ,0,0,3,294625,0,0,3
2020-07-17,0050,41,0,285875,62,711,732,X ,0,0,0,285875,0,0,0
2020-07-20,0050,52,0,280625,23,740,711, ,0,0,0,280625,0,0,0
2020-07-21,0050,100,0,284875,175,665,740, ,53,0,0,284875,41,41,0
2020-07-22,0050,51,0,290125,82,634,665, ,3,1,0,290125,26,66,41
2020-07-23,0050,49,0,287375,14,669,634, ,0,5,0,287375,7,68,66
2020-07-24,0050,77,0,286250,104,642,669, ,13,2,0,286250,75,141,68
2020-07-27,0050,144,7,286000,172,607,642, ,8,18,0,286000,20,143,141
2020-07-28,0050,184,0,285750,180,611,607, ,2,6,0,285750,4,141,143
2020-07-29,0050,47,0,285750,36,622,611, ,10,6,0,285750,9,144,141
2020-07-30,0050,40,1,285750,85,576,622, ,3,1,0,285750,2,145,144
2020-07-31,0050,36,0,285750,10,602,576, ,2,10,0,285750,2,137,145
2020-08-03,0050,53,0,285750,46,609,602, ,0,18,0,285750,0,119,137
2020-08-04,0050,9,0,285750,23,595,609, ,11,0,0,285750,9,128,119
2020-08-05,0050,23,0,285750,36,582,595, ,0,0,0,285750,5,133,128
2020-08-06,0050,84,0,285750,61,605,582, ,5,1,0,285750,9,141,133
2020-08-07,0050,16,2,281750,20,599,605, ,0,0,0,281750,7,148,141
2020-08-10,0050,28,0,281750,27,600,599, ,0,1,0,281750,0,147,148
2020-08-11,0050,21,0,281750,28,593,600, ,0,0,0,281750,0,147,147
2020-08-12,0050,47,0,281750,44,596,593, ,0,13,0,281750,0,134,147
2020-08-13,0050,26,0,281750,42,580,596, ,0,0,0,281750,7,141,134
2020-08-14,0050,18,0,281750,13,585,580, ,1,9,0,281750,0,132,141
2020-08-17,0050,35,0,281750,37,583,585, ,0,0,0,281750,18,150,132
2020-08-18,0050,25,1,281750,36,571,583, ,0,0,0,281750,0,150,150
2020-08-19,0050,59,0,269375,3,627,571, ,0,1,0,269375,0,149,150
2020-08-20,0050,239,0,269375,73,793,627, ,2,26,0,269375,12,135,149
2020-08-21,0050,66,0,258125,111,748,793, ,1,5,0,258125,17,147,135
2020-08-24,0050,22,0,258125,59,711,748, ,3,7,0,258125,13,153,147
2020-08-25,0050,76,0,258125,22,765,711, ,1,2,0,258125,20,171,153
2020-08-26,0050,5,0,258125,25,745,765, ,0,0,0,258125,11,182,171
2020-08-27,0050,14,0,258125,81,678,745, ,2,1,0,258125,15,196,182
2020-08-28,0050,33,0,258125,16,695,678, ,16,3,0,258125,0,193,196
2020-08-31,0050,87,2,257875,16,764,695, ,1,22,0,257875,5,176,193
2020-09-01,0050,18,0,257875,28,754,764, ,1,1,0,257875,29,204,176
2020-09-02,0050,44,0,257875,54,744,754, ,0,4,0,257875,12,212,204
2020-09-03,0050,17,0,257875,51,710,744, ,0,0,0,257875,5,217,212
2020-09-04,0050,118,0,257875,32,796,710, ,8,32,0,257875,1,186,217
2020-09-07,0050,40,0,257875,33,803,796, ,0,4,0,257875,16,198,186
2020-09-08,0050,3,0,257875,73,733,803, ,0,1,0,257875,3,200,198
2020-09-09,0050,64,0,257875,24,773,733, ,0,19,0,257875,1,182,200
2020-09-10,0050,6,0,257875,58,721,773, ,0,1,0,257875,30,211,182
2020-09-11,0050,6,0,257875,23,704,721, ,0,0,0,257875,1,212,211
2020-09-14,0050,15,0,257875,52,667,704, ,0,2,0,257875,0,210,212
2020-09-15,0050,59,0,257875,32,694,667, ,1,24,0,257875,1,187,210
2020-09-16,0050,32,0,257875,175,551,694, ,4,2,0,257875,1,186,187
2020-09-17,0050,76,0,257875,73,554,551, ,0,0,0,257875,1,187,186
2020-09-18,0050,20,0,257875,7,567,554, ,0,0,0,257875,0,187,187
2020-09-21,0050,50,0,257875,27,590,567, ,1,0,0,257875,2,189,187
2020-09-22,0050,57,0,250125,25,622,590, ,0,4,0,250125,0,185,189
2020-09-23,0050,43,0,250125,21,644,622, ,1,24,0,250125,0,161,185
2020-09-24,0050,308,0,249500,37,915,644, ,2,9,0,249500,2,154,161
2020-09-25,0050,37,0,250750,53,899,915, ,10,11,0,250750,33,176,154
2020-09-28,0050,40,0,244625,59,880,899, ,2,7,0,244625,4,173,176
2020-09-29,0050,37,0,244625,43,874,880, ,9,5,0,244625,22,190,173
2020-09-30,0050,21,0,235750,32,863,874, ,3,1,0,235750,8,197,190
2020-10-05,0050,18,0,235750,23,858,863, ,0,0,0,235750,2,199,197
2020-10-06,0050,27,0,235750,46,839,858, ,4,14,0,235750,3,188,199
2020-10-07,0050,20,0,235750,37,822,839, ,7,10,0,235750,3,181,188
2020-10-08,0050,15,0,235750,179,658,822, ,8,1,0,235750,11,191,181
2020-10-12,0050,23,0,235750,59,622,658, ,1,4,0,235750,8,195,191
2020-10-13,0050,19,0,233250,200,441,622, ,1,2,0,233250,7,200,195
2020-10-14,0050,19,0,233250,7,453,441, ,1,1,0,233250,0,199,200
2020-10-15,0050,38,0,233250,4,487,453, ,2,12,0,233250,0,187,199
2020-10-16,0050,27,0,233250,33,481,487, ,0,1,0,233250,0,186,187
2020-10-19,0050,10,0,233250,28,463,481, ,0,1,0,233250,0,185,186
2020-10-20,0050,4,0,233250,1,466,463, ,0,0,0,233250,0,185,185
2020-10-21,0050,10,0,233875,3,473,466, ,0,0,0,233875,0,185,185
2020-10-22,0050,3,0,233875,4,472,473, ,0,7,0,233875,0,178,185
2020-10-23,0050,22,0,233875,0,494,472, ,0,10,0,233875,1,169,178
2020-10-26,0050,9,0,233875,4,499,494, ,0,0,0,233875,2,171,169
2020-10-27,0050,12,0,233875,7,504,499, ,0,0,0,233875,0,171,171
2020-10-28,0050,26,0,233875,22,508,504, ,0,1,0,233875,0,170,171
2020-10-29,0050,53,0,233875,28,533,508, ,0,4,0,233875,0,166,170
2020-10-30,0050,77,0,235125,1,609,533, ,4,6,0,235125,5,165,166
2020-11-02,0050,82,0,230125,24,667,609, ,2,2,0,230125,5,168,165
2020-11-03,0050,50,0,231375,44,673,667, ,2,1,0,231375,5,172,168
2020-11-04,0050,115,0,231375,39,749,673, ,1,3,0,231375,2,171,172
2020-11-05,0050,10,0,232750,39,720,749, ,0,0,0,232750,0,171,171
2020-11-06,0050,28,0,232750,159,589,720, ,0,0,0,232750,8,179,171
2020-11-09,0050,18,0,232750,62,545,589, ,0,10,0,232750,3,172,179
2020-11-10,0050,43,0,232750,29,559,545, ,1,3,0,232750,2,171,172
2020-11-11,0050,23,0,232750,47,535,559, ,0,1,0,232750,2,172,171
2020-11-12,0050,103,0,231500,57,581,535, ,0,0,0,231500,1,173,172
2020-11-13,0050,150,0,231500,7,724,581, ,0,1,0,231500,1,173,173
2020-11-16,0050,166,0,231500,64,826,724, ,5,17,0,231500,43,199,173
2020-11-17,0050,147,3,231500,96,874,826, ,0,4,0,231500,15,210,199
2020-11-18,0050,53,0,234375,27,900,874, ,6,0,0,234375,20,230,210
2020-11-19,0050,37,1,232500,117,819,900, ,4,2,0,232500,38,266,230
2020-11-20,0050,16,0,238250,22,813,819, ,0,6,0,238250,1,261,266
2020-11-23,0050,52,0,248250,82,783,813, ,0,30,0,248250,7,238,261
2020-11-24,0050,38,0,240875,15,806,783, ,1,0,0,240875,0,238,238
2020-11-25,0050,33,0,230875,41,798,806, ,0,16,1,230875,0,221,238
2020-11-26,0050,5,0,237375,29,774,798, ,0,0,0,237375,2,223,221
2020-11-27,0050,8,0,247625,22,760,774, ,1,11,0,247625,3,215,223
2020-11-30,0050,47,0,247625,20,787,760, ,0,1,0,247625,1,215,215
2020-12-01,0050,40,0,231500,16,811,787, ,0,2,0,231500,5,218,215
2020-12-02,0050,13,0,232500,90,734,811, ,0,2,0,232500,12,228,218
2020-12-03,0050,6,0,238500,55,685,734, ,1,0,0,238500,0,228,228
2020-12-04,0050,24,0,243750,147,562,685, ,0,17,0,243750,0,211,228
2020-12-07,0050,64,0,230750,146,480,562, ,0,1,0,230750,0,210,211
2020-12-08,0050,36,0,231500,38,478,480, ,0,0,0,231500,0,210,210
2020-12-09,0050,24,0,243375,14,488,478, ,0,4,0,243375,0,206,210
2020-12-10,0050,55,0,232750,30,513,488, ,0,3,0,232750,0,203,206
2020-12-11,0050,11,0,232750,14,510,513, ,3,0,0,232750,0,203,203
2020-12-14,0050,9,0,249000,5,514,510, ,0,0,0,249000,2,205,203
2020-12-15,0050,28,0,240875,20,522,514, ,0,0,0,240875,2,207,205
2020-12-16,0050,44,0,241500,55,511,522, ,0,2,0,241500,5,210,207
2020-12-17,0050,21,1,241500,9,522,511, ,0,0,0,241500,1,211,210
2020-12-18,0050,9,0,241500,17,514,522, ,0,0,0,241500,0,211,211
2020-12-21,0050,19,0,243250,32,501,514, ,0,0,0,243250,0,211,211
2020-12-22,0050,30,0,232625,32,499,501, ,0,0,0,232625,0,211,211
2020-12-23,0050,27,0,233875,3,523,499, ,0,1,0,233875,0,210,211
2020-12-24,0050,2,0,244875,15,510,523, ,0,0,0,244875,0,210,210
2020-12-25,0050,3,0,235750,24,489,510, ,0,0,0,235750,0,210,210
2020-12-28,0050,31,0,235750,17,503,489, ,0,0,0,235750,0,210,210
2020-12-29,0050,1,0,236375,5,499,503, ,0,1,0,236375,0,209,210
2020-12-30,0050,45,0,236375,36,508,499, ,1,0,0,236375,0,209,209
2020-12-31,0050,37,13,236375,45,487,508, ,0,4,0,236375,0,205,209
2021-01-04,0050,66,0,236375,28,525,487, ,0,19,0,236375,0,186,205
2021-01-05,0050,18,0,236375,56,487,525, ,0,0,0,236375,0,186,186
2021-01-06,0050,64,1,236375,102,448,487, ,0,4,0,236375,0,182,186
2021-01-07,0050,152,0,236000,52,548,448, ,3,3,0,236000,0,179,182
2021-01-08,0050,162,0,230500,65,645,548, ,1,7,0,230500,0,172,179
2021-01-11,0050,95,0,231750,49,691,645, ,0,4,0,231750,2,170,172
2021-01-12,0050,41,0,231375,177,555,691, ,0,13,0,231375,1,158,170
2021-01-13,0050,195,3,231375,55,692,555, ,2,3,0,231375,0,155,158
2021-01-14,0050,174,0,229375,41,825,692, ,3,33,0,229375,1,123,155
2021-01-15,0050,123,0,229375,155,793,825,X ,0,46,0,229375,10,87,123
2021-01-18,0050,78,0,230125,84,787,793,X ,0,61,20,230125,0,6,87
2021-01-19,0050,82,0,223875,56,813,787,X ,0,0,6,223875,0,0,6
2021-01-20,0050,267,1,218125,79,1000,813,X ,0,0,0,218125,0,0,0
2021-01-21,0050,291,0,216250,105,1186,1000, ,0,0,0,216250,0,0,0
2021-01-22,0050,194,0,217750,134,1246,1186, ,5,0,0,217750,14,14,0
2021-01-25,0050,118,0,218875,151,1213,1246, ,13,0,0,218875,42,56,14
2021-01-26,0050,129,1,218875,52,1289,1213, ,6,4,0,218875,14,66,56
2021-01-27,0050,38,0,221000,87,1240,1289, ,10,12,0,221000,30,84,66
2021-01-28,0050,97,2,221000,66,1269,1240, ,18,11,0,221000,14,87,84
2021-01-29,0050,82,0,226250,88,1263,1269, ,3,12,0,226250,31,106,87
2021-02-01,0050,94,1,226250,77,1279,1263, ,42,4,0,226250,12,114,106
2021-02-02,0050,121,9,226250,213,1178,1279, ,2,18,0,226250,20,116,114
2021-02-03,0050,88,0,226250,72,1194,1178, ,0,4,0,226250,2,114,116
2021-02-04,0050,47,2,226250,62,1177,1194, ,1,3,11,226250,9,109,114
2021-02-05,0050,100,0,226250,155,1122,1177, ,0,1,0,226250,7,115,109
2021-02-17,0050,198,1,226250,274,1045,1122, ,7,15,0,226250,12,112,115
2021-02-18,0050,101,1,227500,103,1042,1045, ,2,15,0,227500,5,102,112
2021-02-19,0050,71,0,227500,43,1070,1042, ,1,3,0,227500,3,102,102
2021-02-22,0050,29,1,226250,112,986,1070, ,0,5,0,226250,12,109,102
2021-02-23,0050,26,0,226250,88,924,986, ,1,11,0,226250,24,122,109
2021-02-24,0050,54,0,226250,46,932,924, ,2,13,0,226250,7,116,122
2021-02-25,0050,44,0,226250,26,950,932, ,1,13,0,226250,0,103,116
2021-02-26,0050,150,0,232375,85,1015,950, ,1,26,0,232375,1,78,103
2021-03-02,0050,46,0,231625,63,998,1015, ,5,2,0,231625,17,93,78
2021-03-03,0050,37,0,232250,38,997,998, ,1,13,0,232250,5,85,93
2021-03-04,0050,144,2,234875,14,1125,997, ,19,4,0,234875,18,99,85
2021-03-05,0050,106,0,235875,55,1176,1125, ,4,14,0,235875,18,103,99
2021-03-08,0050,76,3,237875,27,1222,1176, ,5,2,3,237875,35,133,103
2021-03-09,0050,46,1,239375,29,1238,1222, ,7,6,0,239375,5,132,133
2021-03-10,0050,80,3,243625,43,1272,1238, ,0,16,0,243625,8,124,132
2021-03-11,0050,109,0,243625,114,1267,1272, ,2,15,0,243625,3,112,124
2021-03-12,0050,44,0,243625,39,1272,1267, ,1,10,0,243625,17,119,112
2021-03-15,0050,9,0,243375,72,1209,1272, ,0,3,0,243375,3,119,119
2021-03-16,0050,11,1,243375,67,1152,1209, ,0,10,0,243375,12,121,119
2021-03-17,0050,29,0,243500,93,1088,1152, ,0,1,0,243500,14,134,121
2021-03-18,0050,62,0,243500,38,1112,1088, ,0,6,0,243500,3,131,134
2021-03-19,0050,80,2,243500,66,1124,1112, ,10,26,0,243500,6,111,131
2021-03-22,0050,297,0,244500,50,1371,1124, ,3,9,0,244500,16,118,111
2021-03-23,0050,21,1,243750,288,1103,1371, ,0,1,0,243750,26,143,118
2021-03-24,0050,97,0,243750,71,1129,1103, ,2,35,0,243750,13,121,143
2021-03-25,0050,30,0,244750,43,1116,1129, ,2,0,0,244750,11,132,121
2021-03-26,0050,33,0,244750,93,1056,1116, ,4,1,0,244750,48,179,132
2021-03-29,0050,28,2,244750,118,964,1056, ,2,7,0,244750,17,189,179
2021-03-30,0050,19,2,244750,101,880,964, ,0,22,0,244750,4,171,189
2021-03-31,0050,37,2,244375,25,890,880, ,0,1,0,244375,3,173,171
2021-04-01,0050,4,1,244375,73,820,890, ,0,4,0,244375,3,172,173
2021-04-06,0050,21,10,244375,51,780,820, ,0,2,0,244375,0,170,172
2021-04-07,0050,14,0,242875,25,769,780, ,0,2,0,242875,0,168,170
2021-04-08,0050,26,0,242875,49,746,769, ,0,1,0,242875,2,169,168
2021-04-09,0050,18,0,242875,13,751,746, ,0,5,0,242875,0,164,169
2021-04-12,0050,15,0,242875,31,735,751, ,0,0,0,242875,0,164,164
2021-04-13,0050,17,0,241750,28,724,735, ,0,0,0,241750,0,164,164
2021-04-14,0050,31,0,241750,30,725,724, ,1,1,0,241750,4,167,164
2021-04-15,0050,38,0,241125,41,722,725, ,0,0,0,241125,0,167,167
2021-04-16,0050,15,0,240875,35,702,722, ,0,0,0,240875,0,167,167
2021-04-19,0050,16,0,240500,55,663,702, ,0,7,0,240500,1,161,167
2021-04-20,0050,1,0,240500,3,661,663, ,0,0,0,240500,0,161,161
2021-04-21,0050,15,0,238000,33,643,661, ,1,0,0,238000,1,162,161
2021-04-22,0050,14,0,238000,30,627,643, ,0,4,0,238000,1,159,162
2021-04-23,0050,5,0,245500,21,611,627, ,0,0,0,245500,2,161,159
2021-04-26,0050,9,1,238000,71,548,611, ,0,8,0,238000,0,153,161
2021-04-27,0050,27,0,238000,164,411,548, ,0,0,0,238000,0,153,153
2021-04-28,0050,8,10,243750,2,407,411, ,0,0,0,243750,0,153,153
2021-04-29,0050,30,0,245500,41,396,407, ,0,0,0,245500,4,157,153
2021-05-03,0050,33,0,244250,23,406,396, ,2,0,0,244250,0,157,157
2021-05-04,0050,64,0,244250,14,456,406, ,2,5,0,244250,0,152,157
2021-05-05,0050,25,0,300500,14,467,456, ,0,0,0,300500,0,152,152
2021-05-06,0050,56,0,289000,15,508,467, ,0,2,0,289000,0,150,152
2021-05-07,0050,28,0,289000,32,504,508, ,0,0,0,289000,9,159,150
2021-05-10,0050,12,0,295625,1,515,504, ,0,0,0,295625,0,159,159
2021-05-11,0050,161,0,303500,32,644,515, ,2,15,0,303500,0,144,159
2021-05-12,0050,331,0,295125,88,888,645, ,12,57,0,295125,9,96,144
2021-05-13,0050,110,0,302000,103,895,888, ,21,5,0,302000,42,133,96
2021-05-14,0050,150,0,302875,111,934,895, ,0,18,0,302875,42,157,133
2021-05-17,0050,617,0,307500,148,1403,934, ,80,22,0,307500,20,155,157
2021-05-18,0050,277,0,307500,441,1239,1403, ,10,14,0,307500,30,171,155
2021-05-19,0050,51,0,309000,123,1167,1239, ,11,27,0,309000,20,164,171
2021-05-20,0050,54,0,310375,138,1083,1167, ,0,17,0,310375,61,208,164
2021-05-21,0050,48,0,310375,276,855,1083, ,4,4,0,310375,3,207,208
2021-05-24,0050,51,0,311625,26,880,855, ,1,11,0,311625,0,196,207
2021-05-25,0050,51,0,311750,136,795,880, ,0,0,0,311750,10,206,196
2021-05-26,0050,46,0,311750,64,777,795, ,1,6,0,311750,11,211,206
2021-05-27,0050,79,0,310750,22,834,777, ,4,17,0,310750,3,197,211
2021-05-28,0050,52,0,310750,91,795,834, ,1,1,0,310750,5,201,197
2021-05-31,0050,28,1,310750,88,734,795, ,0,3,0,310750,7,205,201
2021-06-01,0050,22,0,316250,47,709,734, ,0,0,0,316250,2,207,205
2021-06-02,0050,24,12,316250,60,661,709, ,1,1,0,316250,1,207,207
2021-06-03,0050,11,0,316250,45,627,661, ,0,1,0,316250,0,206,207
2021-06-04,0050,14,0,316250,22,619,627, ,0,1,0,316250,0,205,206
2021-06-07,0050,61,0,316500,68,612,619, ,1,1,0,316500,18,222,205
2021-06-08,0050,15,0,316500,16,611,612, ,0,2,0,316500,2,222,222
2021-06-09,0050,25,0,322000,28,608,611, ,0,66,0,322000,0,156,222
2021-06-10,0050,42,0,320125,45,605,608, ,1,1,0,320125,10,165,156
2021-06-11,0050,12,1,323375,24,592,605, ,0,0,19,323375,2,148,165
2021-06-15,0050,32,0,324875,16,608,592, ,0,1,0,324875,0,147,148
2021-06-16,0050,5,0,329625,50,563,608, ,0,0,0,329625,1,148,147
2021-06-17,0050,31,0,329625,9,585,563, ,0,0,0,329625,3,151,148
2021-06-18,0050,12,0,329625,7,590,585, ,0,0,0,329625,4,155,151
2021-06-21,0050,138,0,330125,56,672,590, ,2,23,0,330125,2,134,155
2021-06-22,0050,22,0,330125,97,597,672, ,0,3,0,330125,0,131,134
2021-06-23,0050,14,0,330125,42,569,597, ,0,4,0,330125,9,136,131
2021-06-24,0050,9,0,330250,11,567,569, ,0,0,0,330250,2,138,136
2021-06-25,0050,14,3,328750,41,537,567, ,0,2,0,328750,9,145,138
2021-06-28,0050,4,0,336125,5,536,537, ,1,9,0,336125,1,137,145
2021-06-29,0050,37,0,343000,22,551,536, ,1,0,0,343000,0,137,137
2021-06-30,0050,21,0,346000,67,505,551, ,0,5,0,346000,13,145,137
2021-07-01,0050,27,0,336250,27,505,505, ,0,6,0,336250,1,140,145
2021-07-02,0050,3,0,326375,5,503,505, ,5,1,0,326375,1,140,140
2021-07-05,0050,12,0,328250,36,479,503, ,0,1,0,328250,10,149,140
2021-07-06,0050,20,0,337750,17,482,479, ,1,6,0,337750,3,146,149
2021-07-07,0050,2,0,347625,18,466,482, ,0,15,0,347625,0,131,146
2021-07-08,0050,11,0,343750,5,472,466, ,0,18,0,343750,0,113,131
2021-07-09,0050,24,0,332750,14,482,472, ,0,13,0,332750,3,103,113
2021-07-12,0050,22,0,332250,57,447,482, ,0,75,0,332250,11,39,103
2021-07-13,0050,34,0,342500,32,449,447, ,1,3,0,342500,4,40,39
2021-07-14,0050,43,0,350375,8,484,449,X ,0,20,0,350375,3,23,40
2021-07-15,0050,3,0,337375,69,418,484,X ,0,21,2,337375,0,0,23
2021-07-16,0050,52,0,329250,31,439,418,X ,0,0,0,329250,0,0,0
2021-07-19,0050,81,0,329250,44,476,439,X ,0,0,0,329250,0,0,0
2021-07-20,0050,41,0,329250,35,482,476, ,0,0,0,329250,0,0,0
2021-07-21,0050,37,0,344250,32,487,482, ,1,0,0,344250,5,5,0
2021-07-22,0050,25,0,353875,26,486,487, ,1,0,0,353875,2,7,5
2021-07-23,0050,22,1,344500,25,482,486, ,0,0,0,344500,3,10,7
2021-07-26,0050,70,0,334250,21,531,482, ,0,0,0,334250,6,16,10
2021-07-27,0050,60,0,334375,18,573,531, ,0,3,0,334375,13,26,16
2021-07-28,0050,246,0,335375,43,776,573, ,14,10,0,335375,5,21,26
2021-07-29,0050,46,1,335375,143,678,776, ,2,2,0,335375,40,59,21
2021-07-30,0050,306,0,335375,31,953,678, ,0,2,0,335375,11,68,59
2021-08-02,0050,83,0,335375,83,953,953, ,0,6,0,335375,4,66,68
2021-08-03,0050,11,0,336125,38,926,953, ,0,10,0,336125,10,66,66
2021-08-04,0050,10,0,336125,65,871,926, ,0,0,0,336125,16,82,66
2021-08-05,0050,0,0,336125,39,832,871, ,0,2,0,336125,3,83,82
2021-08-06,0050,11,0,336125,12,831,832, ,0,20,0,336125,3,66,83
2021-08-09,0050,22,0,336125,338,515,831, ,5,1,0,336125,9,74,66
2021-08-10,0050,13,3,334875,37,488,515, ,0,1,0,334875,1,74,74
2021-08-11,0050,60,0,334875,67,481,488, ,0,1,0,334875,13,86,74
2021-08-12,0050,21,0,334875,10,492,481, ,0,11,0,334875,4,79,86
2021-08-13,0050,97,0,334875,31,558,492, ,0,36,0,334875,1,44,79
2021-08-16,0050,52,0,334875,40,570,558, ,1,3,0,334875,20,61,44
2021-08-17,0050,71,0,335500,29,612,570, ,0,4,0,335500,10,67,61
2021-08-18,0050,188,0,336375,43,757,612, ,23,17,0,336375,11,61,67
2021-08-19,0050,161,0,337500,47,871,757, ,10,11,0,337500,10,60,61
2021-08-20,0050,195,0,343750,67,999,871, ,15,1,0,343750,17,76,60
2021-08-23,0050,87,0,343000,100,986,999, ,5,17,0,343000,46,105,76
2021-08-24,0050,30,0,340000,158,858,986, ,3,6,0,340000,28,127,105
2021-08-25,0050,12,1,340000,63,806,858, ,0,5,0,340000,30,152,127
2021-08-26,0050,22,0,340000,124,704,806, ,3,41,0,340000,14,125,152
2021-08-27,0050,11,0,340000,132,583,704, ,0,12,0,340000,17,130,125
2021-08-30,0050,20,0,339500,82,521,583, ,0,1,0,339500,7,136,130
2021-08-31,0050,21,3,338500,91,448,521, ,0,5,0,338500,15,146,136
2021-09-01,0050,357,3,337375,41,761,448, ,0,1,0,337375,3,148,146
2021-09-02,0050,117,0,330625,361,517,761, ,2,0,0,330625,9,157,148
2021-09-03,0050,24,0,330125,32,509,517, ,0,2,0,330125,8,163,157
2021-09-06,0050,39,0,330125,51,497,509, ,0,2,0,330125,0,161,163
2021-09-07,0050,24,0,330125,152,369,497, ,1,0,0,330125,2,163,161
2021-09-08,0050,55,0,330125,23,401,369, ,3,4,0,330125,14,173,163
2021-09-09,0050,31,0,330125,24,408,401, ,3,8,0,330125,0,165,173
2021-09-10,0050,20,3,330125,17,408,408, ,1,0,0,330125,3,168,165
2021-09-13,0050,26,0,330125,18,416,408, ,0,0,0,330125,0,168,168
2021-09-14,0050,2,2,328875,41,375,416, ,0,0,0,328875,0,168,168
2021-09-15,0050,76,0,327875,12,439,375, ,0,2,0,327875,2,168,168
2021-09-16,0050,13,0,304375,16,436,439, ,0,4,0,304375,0,164,168
2021-09-17,0050,14,3,304375,4,443,436, ,0,0,0,304375,0,164,164
2021-09-22,0050,101,0,309250,102,442,443, ,0,40,0,309250,0,124,164
2021-09-23,0050,116,0,310750,28,530,442, ,0,0,0,310750,6,130,124
2021-09-24,0050,57,0,305750,25,562,530, ,4,0,0,305750,11,141,130
2021-09-27,0050,18,0,306125,11,569,562, ,0,0,0,306125,4,145,141
2021-09-28,0050,10,0,307250,22,557,569, ,2,14,0,307250,3,134,145
2021-09-29,0050,191,0,308750,95,653,557, ,0,49,0,308750,1,86,134
2021-09-30,0050,51,0,307875,31,673,653, ,10,0,0,307875,7,93,86
2021-10-01,0050,278,0,310000,17,934,673, ,9,10,0,310000,1,84,93
2021-10-04,0050,188,1,321125,36,1085,934, ,6,3,0,321125,11,92,84
2021-10-05,0050,272,0,323125,21,1336,1085, ,15,10,0,323125,22,104,92
2021-10-06,0050,332,0,329250,67,1601,1336, ,26,12,0,329250,31,123,104
