date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2021-06-18,2330,515,11,6482595,446,29506,29448, ,17,0,0,6482595,39,55,16
2021-06-21,2330,2184,30,6482595,621,31039,29506, ,7,32,0,6482595,27,50,55
2021-06-22,2330,762,25,6482595,655,31121,31039, ,5,15,0,6482595,20,55,50
2021-06-23,2330,664,107,6482595,1522,30156,31121, ,2,16,0,6482595,60,99,55
2021-06-24,2330,732,10,6482595,597,30281,30156, ,1,21,0,6482595,9,87,99
2021-06-25,2330,307,26,6482595,412,30150,30281, ,1,3,2,6482595,4,86,87
2021-06-28,2330,352,29,6482595,292,30181,30150, ,0,5,0,6482595,0,81,86
2021-06-29,2330,739,121,6482595,589,30210,30181, ,1,5,11,6482595,21,86,81
2021-06-30,2330,402,10,6482595,508,30094,30210, ,0,5,1,6482595,30,110,86
2021-07-01,2330,333,44,6482595,514,29869,30094, ,0,9,2,6482595,4,103,110
2021-07-02,2330,632,6,6482595,205,30290,29869, ,1,11,0,6482595,5,97,103
2021-07-05,2330,585,13,6482595,440,30422,30290, ,3,5,0,6482595,7,99,97
2021-07-06,2330,335,18,6482595,698,30041,30422, ,0,4,0,6482595,2,97,99
2021-07-07,2330,411,10,6482595,802,29640,30041, ,10,8,0,6482595,0,89,97
2021-07-08,2330,484,12,6482595,141,29971,29640, ,1,6,0,6482595,0,83,89
2021-07-09,2330,1123,35,6482595,488,30571,29971, ,0,32,0,6482595,31,82,83
2021-07-12,2330,604,23,6482595,1267,29885,30571, ,6,20,0,6482595,31,93,82
2021-07-13,2330,1525,14,6482595,2282,29114,29885, ,3,8,2,6482595,40,123,93
2021-07-14,2330,1721,27,6482595,1351,29457,29114, ,3,24,0,6482595,68,167,123
2021-07-15,2330,1118,30,6482595,671,29874,29457, ,3,4,1,6482595,144,306,167
2021-07-16,2330,2434,40,6482595,2879,29388,29873, ,9,182,2,6482595,358,481,307
2021-07-19,2330,1388,24,6482595,988,29764,29388, ,2,342,77,6482595,103,165,481
2021-07-20,2330,693,10,6482595,402,30045,29764, ,2,28,0,6482595,14,151,165
2021-07-21,2330,411,6,6482595,718,29732,30045, ,4,30,0,6482595,14,135,151
2021-07-22,2330,129,16,6482595,1294,28551,29732, ,1,40,0,6482595,13,108,135
2021-07-23,2330,470,50,6482595,239,28702,28521, ,2,9,0,6482595,1,100,108
2021-07-26,2330,620,38,6482595,210,29074,28702, ,1,1,8,6482595,48,139,100
2021-07-27,2330,336,19,6482595,343,29048,29074, ,0,5,0,6482595,25,159,139
2021-07-28,2330,569,10,6482595,804,28803,29048, ,1,34,0,6482595,145,270,159
2021-07-29,2330,197,10,6482595,172,28818,28803, ,1,143,0,6482595,21,148,270
2021-07-30,2330,118,15,6482595,330,28591,28818, ,0,17,0,6482595,43,174,148
2021-08-02,2330,90,75,6482595,882,27724,28591, ,0,10,0,6482595,46,210,174
2021-08-03,2330,197,17,6482595,744,27160,27724, ,0,8,0,6482595,53,255,210
2021-08-04,2330,323,21,6482595,630,26832,27160, ,0,9,11,6482595,87,322,255
2021-08-05,2330,120,3,6482595,464,26485,26832, ,2,2,10,6482595,10,320,322
2021-08-06,2330,156,8,6482595,230,26403,26485, ,0,32,83,6482595,10,215,320
2021-08-09,2330,91,16,6482595,219,26259,26403, ,3,32,0,6482595,22,205,215
2021-08-10,2330,101,2,6482595,166,26192,26259, ,1,2,0,6482595,29,232,205
2021-08-11,2330,103,10,6482595,419,25866,26192, ,0,29,0,6482595,11,214,232
2021-08-12,2330,249,12,6482595,53,26050,25866, ,0,29,0,6482595,9,194,214
2021-08-13,2330,492,10,6482595,170,26362,26050, ,1,45,0,6482595,12,161,194
2021-08-16,2330,147,11,6482595,470,26028,26362, ,0,8,0,6482595,27,180,161
2021-08-17,2330,203,12,6482595,227,25992,26028, ,2,8,0,6482595,71,243,180
2021-08-18,2330,1339,7,6482595,186,27138,25992, ,5,136,0,6482595,25,132,243
2021-08-19,2330,1067,22,6482595,575,27608,27138, ,7,30,0,6482595,459,561,132
2021-08-20,2330,863,108,6482595,415,27948,27608, ,16,450,0,6482595,156,267,561
2021-08-23,2330,2303,24,6482595,1016,29211,27948, ,1,23,1,6482595,32,275,267
2021-08-24,2330,280,28,6482595,1744,27719,29211, ,1,6,0,6482595,25,294,275
2021-08-25,2330,1361,26,6482595,1541,27513,27719, ,18,49,0,6482595,118,363,294
2021-08-26,2330,2051,12,6482595,1755,27797,27513, ,10,67,0,6482595,138,434,363
2021-08-27,2330,1128,14,6482595,1145,27766,27797, ,0,79,2,6482595,71,424,434
2021-08-30,2330,848,17,6482595,1174,27423,27766, ,1,7,0,6482595,40,457,424
2021-08-31,2330,561,13,6482595,1614,26357,27423, ,8,71,67,6482595,289,608,457
2021-09-01,2330,879,13,6482595,947,26276,26357, ,1,285,18,6482595,33,338,608
2021-09-02,2330,1176,4,6482595,661,26787,26276, ,1,50,9,6482595,11,290,338
2021-09-03,2330,2673,17,6482595,2358,27085,26787, ,17,29,3,6482595,82,340,290
2021-09-06,2330,3656,27,6482595,2351,28363,27085, ,12,105,0,6482595,108,343,340
2021-09-07,2330,1305,18,6482595,1917,27733,28363, ,4,79,7,6482595,10,267,343
2021-09-08,2330,959,17,6482595,2857,25818,27733, ,6,95,50,6482595,33,155,267
2021-09-09,2330,891,3,6482595,549,26157,25818,X ,4,37,3,6482595,11,126,155
2021-09-10,2330,693,7,6482595,588,26255,26157,X ,0,115,11,6482595,0,0,126
2021-09-13,2330,664,7,6482595,977,25935,26255,X ,0,0,0,6482595,0,0,0
2021-09-14,2330,360,5,6482595,451,25839,25935,X ,0,0,0,6482595,0,0,0
2021-09-15,2330,633,12,6482595,711,25749,25839, ,0,0,0,6482595,0,0,0
2021-09-16,2330,568,20,6482595,339,25958,25749, ,14,0,0,6482595,49,49,0
2021-09-17,2330,1477,31,6482595,362,27042,25958, ,14,15,0,6482595,27,61,49
2021-09-22,2330,1317,9,6482595,1160,27190,27042, ,2,12,0,6482595,21,70,61
2021-09-23,2330,333,14,6482595,450,27059,27190, ,1,4,0,6482595,14,80,70
2021-09-24,2330,203,20,6482595,623,26619,27059, ,1,1,0,6482595,22,101,80
2021-09-27,2330,136,14,6482595,464,26277,26619, ,4,3,2,6482595,50,146,101
2021-09-28,2330,451,11,6482595,119,26598,26277, ,0,42,0,6482595,4,108,146
2021-09-29,2330,1491,9,6482595,972,27108,26598, ,6,48,0,6482595,29,89,108
2021-09-30,2330,389,12,6482595,235,27250,27108, ,3,15,0,6482595,25,99,89
2021-10-01,2330,731,19,6482595,521,27441,27250, ,1,30,0,6482595,13,82,99
2021-10-04,2330,445,12,6482595,517,27357,27441, ,3,21,0,6482595,74,135,82
2021-10-05,2330,691,5,6482595,263,27780,27357, ,18,64,0,6482595,8,79,135
2021-10-06,2330,547,5,6482595,220,28102,27780, ,4,16,0,6482595,56,119,79
2021-10-07,2330,532,16,6482595,804,27814,28102, ,1,31,0,6482595,45,133,119
2021-10-08,2330,478,12,6482595,355,27925,27814, ,20,15,0,6482595,9,127,133
2021-10-12,2330,457,10,6482595,332,28040,27925, ,8,23,0,6482595,22,126,127
2021-10-13,2330,515,12,6482595,124,28419,28040, ,0,5,1,6482595,27,147,126
2021-10-14,2330,442,41,6482595,529,28291,28419, ,0,9,0,6482595,16,154,147
2021-10-15,2330,791,40,6482595,2650,26392,28291, ,14,37,0,6482595,211,328,154
2021-10-18,2330,608,19,6482595,820,26161,26392, ,5,96,0,6482595,23,255,328
2021-10-19,2330,341,61,6482595,635,25806,26161, ,2,6,10,6482595,51,290,255
2021-10-20,2330,209,12,6482595,483,25520,25806, ,0,36,0,6482595,18,272,290
2021-10-21,2330,228,17,6482595,407,25324,25520, ,0,20,0,6482595,13,265,272
2021-10-22,2330,235,7,6482595,554,24998,25324, ,3,22,0,6482595,23,266,265
2021-10-25,2330,444,5,6482595,299,25138,24998, ,0,64,4,6482595,10,208,266
2021-10-26,2330,211,11,6482595,295,25043,25138, ,0,3,4,6482595,13,214,208
2021-10-27,2330,121,5,6482595,206,24953,25043, ,0,6,0,6482595,3,211,214
2021-10-28,2330,252,9,6482595,150,25046,24953, ,1,12,0,6482595,4,203,211
2021-10-29,2330,795,38,6482595,202,25601,25046, ,0,20,0,6482595,2,185,203
2021-11-01,2330,339,7,6482595,304,25629,25601, ,4,6,0,6482595,1,180,185
2021-11-02,2330,286,10,6482595,340,25565,25629, ,0,4,0,6482595,1,177,180
2021-11-03,2330,87,6,6482595,217,25429,25565, ,0,4,0,6482595,0,173,177
2021-11-04,2330,525,3,6482595,350,25601,25429, ,13,32,0,6482595,2,143,173
2021-11-05,2330,429,10,6482595,1295,24725,25601, ,1,23,0,6482595,234,354,143
2021-11-08,2330,188,1,6482595,666,24246,24725, ,0,112,8,6482595,6,240,354
2021-11-09,2330,549,25,6482595,1041,23729,24246, ,5,8,1,6482595,93,324,240
2021-11-10,2330,134,1,6482595,530,23332,23729, ,0,19,0,6482595,74,379,324
2021-11-11,2330,223,42,6482595,471,23042,23332, ,8,82,8,6482595,3,292,379
2021-11-12,2330,283,7,6482595,359,22959,23042, ,20,26,31,6482595,77,312,292
2021-11-15,2330,233,12,6482595,575,22605,22959, ,1,0,0,6482595,21,333,312
2021-11-16,2330,68,14,6482595,318,22341,22605, ,0,4,0,6482595,4,333,333
2021-11-17,2330,188,2,6482595,296,22231,22341, ,1,5,0,6482595,0,328,333
2021-11-18,2330,430,5,6482595,463,22193,22231, ,0,13,0,6482595,8,323,328
2021-11-19,2330,1371,20,6482595,904,22640,22193, ,2,5,0,6482595,18,336,323
2021-11-22,2330,314,4,6482595,617,22333,22640, ,1,2,0,6482595,1,335,336
2021-11-23,2330,218,6,6482595,248,22297,22333, ,0,36,0,6482595,3,302,335
2021-11-24,2330,688,2,6482595,140,22843,22297, ,1,115,0,6482595,5,192,302
2021-11-25,2330,232,0,6482595,263,22812,22843, ,1,3,0,6482595,6,195,192
2021-11-26,2330,888,2,6482595,342,23356,22812, ,2,86,0,6482595,2,111,195
2021-11-29,2330,396,27,6482595,226,23499,23356, ,1,17,0,6482595,10,104,111
2021-11-30,2330,654,29,6482595,214,23910,23499, ,4,17,0,6482595,10,97,104
2021-12-01,2330,678,2,6482595,456,24130,23910, ,0,8,0,6482595,10,99,97
2021-12-02,2330,704,5,6482595,1553,23276,24130, ,3,6,0,6482595,92,185,99
2021-12-03,2330,949,19,6482595,553,23653,23276, ,0,55,2,6482595,1,129,185
2021-12-06,2330,831,3,6482595,130,24351,23653, ,7,51,3,6482595,2,77,129
2021-12-07,2330,339,37,6482595,356,24297,24351, ,0,27,3,6482595,6,53,77
2021-12-08,2330,401,11,6482595,442,24245,24297, ,1,9,0,6482595,1,45,53
2021-12-09,2330,113,124,6482595,240,23994,24245,X ,3,2,1,6482595,0,42,45
2021-12-10,2330,455,4,6482595,124,24321,23994,X ,0,29,4,6482595,0,9,42
2021-12-13,2330,881,9,6482595,398,24795,24321,X ,0,0,9,6482595,0,0,9
2021-12-14,2330,406,4,6482595,704,24494,24796,X ,0,0,0,6482595,0,0,0
2021-12-15,2330,513,15,6482595,452,24540,24494, ,0,0,0,6482595,0,0,0
2021-12-16,2330,692,21,6482595,633,24578,24540, ,47,0,0,6482595,28,28,0
2021-12-17,2330,207,16,6482595,964,23805,24578, ,3,3,0,6482595,98,123,28
2021-12-20,2330,849,11,6482595,254,24389,23805, ,2,70,0,6482595,12,65,123
2021-12-21,2330,788,5,6482595,62,25110,24389, ,4,5,2,6482595,10,68,65
2021-12-22,2330,324,3,6482595,688,24743,25110, ,0,7,1,6482595,5,65,68
2021-12-23,2330,354,17,6482595,770,24310,24743, ,0,11,1,6482595,6,59,65
2021-12-24,2330,752,14,6482595,343,24705,24310, ,3,3,0,6482595,18,74,59
2021-12-27,2330,886,5,6482595,696,24890,24705, ,1,3,0,6482595,13,84,74
2021-12-28,2330,738,4,6482595,1185,24439,24890, ,3,2,0,6482595,63,145,84
2021-12-29,2330,1481,25,6482595,843,25052,24439, ,2,9,7,6482595,28,157,145
2021-12-30,2330,847,134,6482595,564,25201,25052, ,0,12,1,6482595,16,160,157
2022-01-03,2330,3438,3,6482595,2176,26460,25201, ,14,7,0,6482595,166,319,160
2022-01-04,2330,3785,31,6482595,3960,26254,26460, ,24,23,0,6482595,213,509,319
2022-01-05,2330,3041,33,6482595,2470,26792,26254, ,14,123,1,6482595,30,415,509
2022-01-06,2330,3268,10,6482595,1317,28733,26792, ,5,111,4,6482595,34,334,415
2022-01-07,2330,2388,7,6482595,1526,29588,28733, ,15,81,0,6482595,19,272,334
2022-01-10,2330,3393,17,6482595,1587,31377,29588, ,3,40,2,6482595,76,306,272
2022-01-11,2330,1140,41,6482595,1858,30618,31377, ,4,8,0,6482595,49,347,306
2022-01-12,2330,1977,33,6482595,1711,30851,30618, ,1,8,0,6482595,63,402,347
2022-01-13,2330,2273,25,6482595,1780,31319,30851, ,0,22,2,6482595,34,412,402
2022-01-14,2330,3220,26,6482595,5590,28923,31319, ,39,33,2,6482595,199,576,412
2022-01-17,2330,2178,10,6482595,3130,27961,28923, ,11,45,0,6482595,118,649,576
2022-01-18,2330,2545,16,6482595,2767,27723,27961, ,4,179,23,6482595,21,468,649
2022-01-19,2330,1077,15,6482595,1051,27734,27723, ,10,92,4,6482595,50,422,468
2022-01-20,2330,1984,532,6482595,920,28266,27734, ,7,66,0,6482595,22,378,422
2022-01-21,2330,1794,61,6482595,1610,28389,28266, ,7,101,0,6482595,19,296,378
2022-01-24,2330,1185,38,6482595,1873,27663,28389, ,1,14,0,6482595,39,321,296
2022-01-25,2330,1728,30,6482595,643,28718,27663, ,7,71,3,6482595,10,257,321
2022-01-26,2330,620,202,6482595,509,28627,28718, ,2,42,0,6482595,4,219,257
2022-02-07,2330,974,14,6482595,922,28645,28607, ,0,15,0,6482595,11,215,219
2022-02-08,2330,1298,7,6482595,636,29301,28646, ,2,25,0,6482595,9,199,215
2022-02-09,2330,1042,4,6482595,901,29438,29301, ,2,15,0,6482595,9,193,199
2022-02-10,2330,1264,10,6482595,1812,28880,29438, ,0,6,4,6482595,93,276,193
2022-02-11,2330,451,23,6482595,1789,27519,28880, ,2,27,0,6482595,19,268,276
2022-02-14,2330,1094,7,6482595,836,27770,27519, ,1,63,0,6482595,6,211,268
2022-02-15,2330,725,5,6482595,256,28234,27770, ,0,30,2,6482595,2,181,211
2022-02-16,2330,612,7,6482595,1283,27556,28234, ,4,7,0,6482595,25,199,181
2022-02-17,2330,109,13,6482595,745,26907,27556, ,0,3,0,6482595,23,219,199
2022-02-18,2330,1385,22,6482595,356,27914,26907, ,3,46,0,6482595,4,177,219
2022-02-21,2330,612,55,6482595,676,27795,27914, ,0,31,0,6482595,2,148,177
2022-02-22,2330,938,16,6482595,2325,26392,27795, ,3,29,0,6482595,5,124,148
2022-02-23,2330,1775,169,6482595,247,27751,26392, ,3,9,0,6482595,7,122,124
2022-02-24,2330,2697,49,6482595,1637,28762,27751, ,3,55,0,6482595,23,90,122
2022-02-25,2330,2793,28,6482595,791,30736,28762, ,6,23,0,6482595,12,79,90
2022-03-01,2330,1609,20,6482595,1254,31071,30736, ,16,15,0,6482595,20,84,79
2022-03-02,2330,1289,20,6482595,337,32003,31071, ,0,20,0,6482595,6,70,84
2022-03-03,2330,1237,160,6482595,466,32614,32003, ,1,16,1,6482595,23,76,70
2022-03-04,2330,1395,36,6482595,879,33094,32614, ,3,17,0,6482595,17,76,76
2022-03-07,2330,2760,58,6482595,2000,33796,33094, ,16,17,0,6482595,52,111,76
2022-03-08,2330,2463,52,6482595,2060,34147,33796, ,18,35,0,6482595,29,105,111
2022-03-09,2330,1879,80,6482595,778,35168,34147,X ,2,63,0,6482595,3,45,105
2022-03-10,2330,1563,26,6482595,2204,34501,35168,X ,0,45,0,6482595,0,0,45
2022-03-11,2330,1524,72,6482595,578,35375,34501,X ,0,0,0,6482595,0,0,0
2022-03-14,2330,1315,57,6482595,648,35985,35375,X ,0,0,0,6482595,0,0,0
2022-03-15,2330,2775,40,6482595,1377,37343,35985, ,0,0,0,6482595,0,0,0
2022-03-16,2330,800,24,6482595,886,37233,37343, ,32,0,0,6482595,111,111,0
2022-03-17,2330,1090,26,6482595,3349,34948,37233, ,57,29,0,6482595,73,155,111
2022-03-18,2330,321,29,6482595,797,34443,34948, ,3,53,10,6482595,18,110,155
2022-03-21,2330,1070,66,6482595,1182,34265,34443, ,0,19,1,6482595,17,107,110
2022-03-22,2330,232,39,6482595,959,33499,34265, ,1,14,0,6482595,8,101,107
2022-03-23,2330,569,13,6482595,871,33184,33499, ,1,13,0,6482595,20,108,101
2022-03-24,2330,265,39,6482941,371,33039,33184, ,0,11,0,6482941,37,134,108
2022-03-25,2330,430,38,6482941,1060,32371,33039, ,1,21,11,6482941,35,137,134
2022-03-28,2330,1591,8,6482941,297,33657,32371, ,1,71,2,6482941,22,86,137
2022-03-29,2330,156,33,6482941,487,33293,33657,X ,1,36,0,6482941,3,53,86
2022-03-30,2330,2199,11,6482941,1426,34055,33293,X ,0,44,9,6482941,0,0,53
2022-03-31,2330,264,15,6482941,899,33405,34055,X ,0,0,0,6482941,0,0,0
2022-04-01,2330,883,56,6482941,321,33911,33405,X ,0,0,0,6482941,0,0,0
2022-04-06,2330,1375,36,6482941,220,35030,33911, ,0,0,0,6482941,0,0,0
2022-04-07,2330,1651,5,6482941,676,36000,35030, ,25,0,0,6482941,65,65,0
2022-04-08,2330,1610,44,6482941,792,36774,36000, ,13,1,0,6482941,15,79,65
2022-04-11,2330,1249,70,6482941,1552,36401,36774, ,4,1,0,6482941,63,141,79
2022-04-12,2330,747,33,6482941,368,36747,36401, ,17,5,0,6482941,27,163,141
2022-04-13,2330,993,29,6482941,1403,36308,36747, ,0,50,0,6482941,218,331,163
2022-04-14,2330,1045,14,6482941,777,36562,36308, ,0,26,0,6482941,57,362,331
2022-04-15,2330,1384,6,6482941,2374,35566,36562, ,4,100,0,6482941,56,318,362
2022-04-18,2330,541,17,6482941,384,35706,35566, ,3,24,3,6482941,17,308,318
2022-04-19,2330,437,6,6482941,663,35474,35706, ,1,117,0,6482941,8,199,308
2022-04-20,2330,408,66,6482941,710,35106,35474, ,4,54,0,6482941,17,162,199
2022-04-21,2330,375,75,6482941,381,35025,35106, ,0,19,0,6482941,9,152,162
2022-04-22,2330,697,11,6482941,774,34937,35025, ,2,40,0,6482941,22,134,152
2022-04-25,2330,1135,65,6482941,1602,34405,34937, ,1,20,0,6482941,19,133,134
2022-04-26,2330,636,43,6482941,564,34434,34405, ,0,12,0,6482941,44,165,133
2022-04-27,2330,2285,44,6482941,1364,35311,34434, ,10,73,0,6482941,63,155,165
2022-04-28,2330,1165,186,6482941,1285,35005,35311, ,10,32,0,6482941,59,182,155
2022-04-29,2330,741,21,6482941,1070,34655,35005, ,2,21,30,6482941,29,160,182
